"","ID","class","land_cover","Year"
"4055","C203-S2","Developed, Medium Intensity",1,2017
"4056","C203-S2","Developed, Medium Intensity",1,2018
"4057","C203-S2","Developed, Medium Intensity",1,2019
"4058","C203-S2","Developed, Medium Intensity",1,2020
"4059","C203-S2","Developed, Medium Intensity",1,2021
"4060","C203-S2","Developed, Medium Intensity",1,2022
"4061","C204-S1","Developed, Medium Intensity",5,2013
"4062","C204-S1","Developed, Medium Intensity",5,2014
"4063","C204-S1","Developed, Medium Intensity",6,2015
"4064","C204-S1","Developed, Medium Intensity",6,2016
"4065","C204-S1","Developed, Medium Intensity",6,2017
"4066","C204-S1","Developed, Medium Intensity",6,2018
"4067","C204-S1","Developed, Medium Intensity",7,2019
"4068","C204-S1","Developed, Medium Intensity",7,2020
"4069","C204-S1","Developed, Medium Intensity",7,2021
"4070","C204-S1","Developed, Medium Intensity",8,2022
"4071","C204-S2","Developed, Medium Intensity",7,2013
"4072","C204-S2","Developed, Medium Intensity",7,2014
"4073","C204-S2","Developed, Medium Intensity",8,2015
"4074","C204-S2","Developed, Medium Intensity",8,2016
"4075","C204-S2","Developed, Medium Intensity",8,2017
"4076","C204-S2","Developed, Medium Intensity",8,2018
"4077","C204-S2","Developed, Medium Intensity",9,2019
"4078","C204-S2","Developed, Medium Intensity",9,2020
"4079","C204-S2","Developed, Medium Intensity",9,2021
"4080","C204-S2","Developed, Medium Intensity",10,2022
"4081","C205-S1","Developed, Medium Intensity",1,2013
"4082","C205-S1","Developed, Medium Intensity",1,2014
"4083","C205-S1","Developed, Medium Intensity",1,2015
"4084","C205-S1","Developed, Medium Intensity",1,2016
"4085","C205-S1","Developed, Medium Intensity",1,2017
"4086","C205-S1","Developed, Medium Intensity",1,2018
"4087","C205-S1","Developed, Medium Intensity",1,2019
"4088","C205-S1","Developed, Medium Intensity",1,2020
"4089","C205-S1","Developed, Medium Intensity",1,2021
"4090","C205-S1","Developed, Medium Intensity",1,2022
"4091","C205-S2","Developed, Medium Intensity",2,2013
"4092","C205-S2","Developed, Medium Intensity",2,2014
"4093","C205-S2","Developed, Medium Intensity",2,2015
"4094","C205-S2","Developed, Medium Intensity",2,2016
"4095","C205-S2","Developed, Medium Intensity",2,2017
"4096","C205-S2","Developed, Medium Intensity",3,2018
"4097","C205-S2","Developed, Medium Intensity",3,2019
"4098","C205-S2","Developed, Medium Intensity",3,2020
"4099","C205-S2","Developed, Medium Intensity",3,2021
"4100","C205-S2","Developed, Medium Intensity",4,2022
"4101","C206-S1","Developed, Medium Intensity",2,2013
"4102","C206-S1","Developed, Medium Intensity",2,2014
"4103","C206-S1","Developed, Medium Intensity",2,2015
"4104","C206-S1","Developed, Medium Intensity",2,2016
"4105","C206-S1","Developed, Medium Intensity",2,2017
"4106","C206-S1","Developed, Medium Intensity",2,2018
"4107","C206-S1","Developed, Medium Intensity",2,2019
"4108","C206-S1","Developed, Medium Intensity",2,2020
"4109","C206-S1","Developed, Medium Intensity",2,2021
"4110","C206-S1","Developed, Medium Intensity",2,2022
"4111","C206-S2","Developed, Medium Intensity",14,2013
"4112","C206-S2","Developed, Medium Intensity",15,2014
"4113","C206-S2","Developed, Medium Intensity",15,2015
"4114","C206-S2","Developed, Medium Intensity",16,2016
"4115","C206-S2","Developed, Medium Intensity",16,2017
"4116","C206-S2","Developed, Medium Intensity",17,2018
"4117","C206-S2","Developed, Medium Intensity",17,2019
"4118","C206-S2","Developed, Medium Intensity",18,2020
"4119","C206-S2","Developed, Medium Intensity",18,2021
"4120","C206-S2","Developed, Medium Intensity",19,2022
"4121","C207-S1","Developed, Medium Intensity",1,2013
"4122","C207-S1","Developed, Medium Intensity",1,2014
"4123","C207-S1","Developed, Medium Intensity",1,2015
"4124","C207-S1","Developed, Medium Intensity",1,2016
"4125","C207-S1","Developed, Medium Intensity",1,2017
"4126","C207-S1","Developed, Medium Intensity",2,2018
"4127","C207-S1","Developed, Medium Intensity",2,2019
"4128","C207-S1","Developed, Medium Intensity",2,2020
"4129","C207-S1","Developed, Medium Intensity",2,2021
"4130","C207-S1","Developed, Medium Intensity",2,2022
"4131","C207-S2","Developed, Medium Intensity",1,2013
"4132","C207-S2","Developed, Medium Intensity",1,2014
"4133","C207-S2","Developed, Medium Intensity",1,2015
"4134","C207-S2","Developed, Medium Intensity",1,2016
"4135","C207-S2","Developed, Medium Intensity",1,2017
"4136","C207-S2","Developed, Medium Intensity",1,2018
"4137","C207-S2","Developed, Medium Intensity",1,2019
"4138","C207-S2","Developed, Medium Intensity",1,2020
"4139","C207-S2","Developed, Medium Intensity",1,2021
"4140","C207-S2","Developed, Medium Intensity",1,2022
"4141","C208-S1","Developed, Medium Intensity",12,2013
"4142","C208-S1","Developed, Medium Intensity",12,2014
"4143","C208-S1","Developed, Medium Intensity",12,2015
"4144","C208-S1","Developed, Medium Intensity",13,2016
"4145","C208-S1","Developed, Medium Intensity",13,2017
"4146","C208-S1","Developed, Medium Intensity",13,2018
"4147","C208-S1","Developed, Medium Intensity",14,2019
"4148","C208-S1","Developed, Medium Intensity",14,2020
"4149","C208-S1","Developed, Medium Intensity",14,2021
"4150","C208-S1","Developed, Medium Intensity",14,2022
"4151","C208-S2","Developed, Medium Intensity",47,2013
"4152","C208-S2","Developed, Medium Intensity",48,2014
"4153","C208-S2","Developed, Medium Intensity",48,2015
"4154","C208-S2","Developed, Medium Intensity",49,2016
"4155","C208-S2","Developed, Medium Intensity",50,2017
"4156","C208-S2","Developed, Medium Intensity",51,2018
"4157","C208-S2","Developed, Medium Intensity",51,2019
"4158","C208-S2","Developed, Medium Intensity",52,2020
"4159","C208-S2","Developed, Medium Intensity",53,2021
"4160","C208-S2","Developed, Medium Intensity",53,2022
"4161","C209-S1","Developed, Medium Intensity",3,2013
"4162","C209-S1","Developed, Medium Intensity",3,2014
"4163","C209-S1","Developed, Medium Intensity",3,2015
"4164","C209-S1","Developed, Medium Intensity",4,2016
"4165","C209-S1","Developed, Medium Intensity",4,2017
"4166","C209-S1","Developed, Medium Intensity",4,2018
"4167","C209-S1","Developed, Medium Intensity",4,2019
"4168","C209-S1","Developed, Medium Intensity",4,2020
"4169","C209-S1","Developed, Medium Intensity",4,2021
"4170","C209-S1","Developed, Medium Intensity",4,2022
"4171","C209-S2","Developed, Medium Intensity",1,2013
"4172","C209-S2","Developed, Medium Intensity",1,2014
"4173","C209-S2","Developed, Medium Intensity",1,2015
"4174","C209-S2","Developed, Medium Intensity",1,2016
"4175","C209-S2","Developed, Medium Intensity",1,2017
"4176","C209-S2","Developed, Medium Intensity",1,2018
"4177","C209-S2","Developed, Medium Intensity",1,2019
"4178","C209-S2","Developed, Medium Intensity",1,2020
"4179","C209-S2","Developed, Medium Intensity",1,2021
"4180","C209-S2","Developed, Medium Intensity",1,2022
"4181","C20-S1","Developed, Medium Intensity",3,2013
"4182","C20-S1","Developed, Medium Intensity",4,2014
"4183","C20-S1","Developed, Medium Intensity",4,2015
"4184","C20-S1","Developed, Medium Intensity",5,2016
"4185","C20-S1","Developed, Medium Intensity",6,2017
"4186","C20-S1","Developed, Medium Intensity",7,2018
"4187","C20-S1","Developed, Medium Intensity",8,2019
"4188","C20-S1","Developed, Medium Intensity",9,2020
"4189","C20-S1","Developed, Medium Intensity",10,2021
"4190","C20-S1","Developed, Medium Intensity",11,2022
"4191","C20-S2","Developed, Medium Intensity",354,2013
"4192","C20-S2","Developed, Medium Intensity",356,2014
"4193","C20-S2","Developed, Medium Intensity",358,2015
"4194","C20-S2","Developed, Medium Intensity",361,2016
"4195","C20-S2","Developed, Medium Intensity",363,2017
"4196","C20-S2","Developed, Medium Intensity",365,2018
"4197","C20-S2","Developed, Medium Intensity",368,2019
"4198","C20-S2","Developed, Medium Intensity",370,2020
"4199","C20-S2","Developed, Medium Intensity",372,2021
"4200","C20-S2","Developed, Medium Intensity",374,2022
"4201","C20-S3","Developed, Medium Intensity",3,2013
"4202","C20-S3","Developed, Medium Intensity",3,2014
"4203","C20-S3","Developed, Medium Intensity",3,2015
"4204","C20-S3","Developed, Medium Intensity",3,2016
"4205","C20-S3","Developed, Medium Intensity",3,2017
"4206","C20-S3","Developed, Medium Intensity",3,2018
"4207","C20-S3","Developed, Medium Intensity",3,2019
"4208","C20-S3","Developed, Medium Intensity",3,2020
"4209","C20-S3","Developed, Medium Intensity",3,2021
"4210","C20-S3","Developed, Medium Intensity",3,2022
"4211","C21-S1","Developed, Medium Intensity",15,2013
"4212","C21-S1","Developed, Medium Intensity",15,2014
"4213","C21-S1","Developed, Medium Intensity",16,2015
"4214","C21-S1","Developed, Medium Intensity",16,2016
"4215","C21-S1","Developed, Medium Intensity",16,2017
"4216","C21-S1","Developed, Medium Intensity",16,2018
"4217","C21-S1","Developed, Medium Intensity",17,2019
"4218","C21-S1","Developed, Medium Intensity",17,2020
"4219","C21-S1","Developed, Medium Intensity",17,2021
"4220","C21-S1","Developed, Medium Intensity",18,2022
"4221","C21-S2","Developed, Medium Intensity",25,2013
"4222","C21-S2","Developed, Medium Intensity",25,2014
"4223","C21-S2","Developed, Medium Intensity",25,2015
"4224","C21-S2","Developed, Medium Intensity",26,2016
"4225","C21-S2","Developed, Medium Intensity",26,2017
"4226","C21-S2","Developed, Medium Intensity",26,2018
"4227","C21-S2","Developed, Medium Intensity",26,2019
"4228","C21-S2","Developed, Medium Intensity",26,2020
"4229","C21-S2","Developed, Medium Intensity",26,2021
"4230","C21-S2","Developed, Medium Intensity",26,2022
"4231","C21-S3","Developed, Medium Intensity",23,2013
"4232","C21-S3","Developed, Medium Intensity",23,2014
"4233","C21-S3","Developed, Medium Intensity",23,2015
"4234","C21-S3","Developed, Medium Intensity",23,2016
"4235","C21-S3","Developed, Medium Intensity",23,2017
"4236","C21-S3","Developed, Medium Intensity",23,2018
"4237","C21-S3","Developed, Medium Intensity",23,2019
"4238","C21-S3","Developed, Medium Intensity",23,2020
"4239","C21-S3","Developed, Medium Intensity",23,2021
"4240","C21-S3","Developed, Medium Intensity",23,2022
"4241","C22-S1","Developed, Medium Intensity",1,2013
"4242","C22-S1","Developed, Medium Intensity",1,2014
"4243","C22-S1","Developed, Medium Intensity",1,2015
"4244","C22-S1","Developed, Medium Intensity",1,2016
"4245","C22-S1","Developed, Medium Intensity",1,2017
"4246","C22-S1","Developed, Medium Intensity",2,2018
"4247","C22-S1","Developed, Medium Intensity",2,2019
"4248","C22-S1","Developed, Medium Intensity",2,2020
"4249","C22-S1","Developed, Medium Intensity",2,2021
"4250","C22-S1","Developed, Medium Intensity",2,2022
"4251","C22-S2","Developed, Medium Intensity",3,2013
"4252","C22-S2","Developed, Medium Intensity",3,2014
"4253","C22-S2","Developed, Medium Intensity",3,2015
"4254","C22-S2","Developed, Medium Intensity",3,2016
"4255","C22-S2","Developed, Medium Intensity",3,2017
"4256","C22-S2","Developed, Medium Intensity",3,2018
"4257","C22-S2","Developed, Medium Intensity",3,2019
"4258","C22-S2","Developed, Medium Intensity",4,2020
"4259","C22-S2","Developed, Medium Intensity",4,2021
"4260","C22-S2","Developed, Medium Intensity",4,2022
"4261","C22-S3","Developed, Medium Intensity",10,2013
"4262","C22-S3","Developed, Medium Intensity",10,2014
"4263","C22-S3","Developed, Medium Intensity",11,2015
"4264","C22-S3","Developed, Medium Intensity",11,2016
"4265","C22-S3","Developed, Medium Intensity",11,2017
"4266","C22-S3","Developed, Medium Intensity",12,2018
"4267","C22-S3","Developed, Medium Intensity",12,2019
"4268","C22-S3","Developed, Medium Intensity",13,2020
"4269","C22-S3","Developed, Medium Intensity",13,2021
"4270","C22-S3","Developed, Medium Intensity",13,2022
"4271","C22-S5","Developed, Medium Intensity",1,2013
"4272","C22-S5","Developed, Medium Intensity",1,2014
"4273","C22-S5","Developed, Medium Intensity",1,2015
"4274","C22-S5","Developed, Medium Intensity",1,2016
"4275","C22-S5","Developed, Medium Intensity",1,2017
"4276","C22-S5","Developed, Medium Intensity",2,2018
"4277","C22-S5","Developed, Medium Intensity",2,2019
"4278","C22-S5","Developed, Medium Intensity",2,2020
"4279","C22-S5","Developed, Medium Intensity",2,2021
"4280","C22-S5","Developed, Medium Intensity",2,2022
"4281","C24-S1","Developed, Medium Intensity",8,2013
"4282","C24-S1","Developed, Medium Intensity",8,2014
"4283","C24-S1","Developed, Medium Intensity",8,2015
"4284","C24-S1","Developed, Medium Intensity",8,2016
"4285","C24-S1","Developed, Medium Intensity",8,2017
"4286","C24-S1","Developed, Medium Intensity",8,2018
"4287","C24-S1","Developed, Medium Intensity",8,2019
"4288","C24-S1","Developed, Medium Intensity",8,2020
"4289","C24-S1","Developed, Medium Intensity",8,2021
"4290","C24-S1","Developed, Medium Intensity",8,2022
"4291","C24-S2","Developed, Medium Intensity",1,2013
"4292","C24-S2","Developed, Medium Intensity",1,2014
"4293","C24-S2","Developed, Medium Intensity",1,2015
"4294","C24-S2","Developed, Medium Intensity",1,2016
"4295","C24-S2","Developed, Medium Intensity",1,2017
"4296","C24-S2","Developed, Medium Intensity",1,2018
"4297","C24-S2","Developed, Medium Intensity",1,2019
"4298","C24-S2","Developed, Medium Intensity",1,2020
"4299","C24-S2","Developed, Medium Intensity",1,2021
"4300","C24-S2","Developed, Medium Intensity",1,2022
"4301","C24-S3","Developed, Medium Intensity",1,2013
"4302","C24-S3","Developed, Medium Intensity",1,2014
"4303","C24-S3","Developed, Medium Intensity",1,2015
"4304","C24-S3","Developed, Medium Intensity",1,2016
"4305","C24-S3","Developed, Medium Intensity",1,2017
"4306","C24-S3","Developed, Medium Intensity",1,2018
"4307","C24-S3","Developed, Medium Intensity",1,2019
"4308","C24-S3","Developed, Medium Intensity",1,2020
"4309","C24-S3","Developed, Medium Intensity",1,2021
"4310","C24-S3","Developed, Medium Intensity",1,2022
"4311","C24-S4","Developed, Medium Intensity",5,2013
"4312","C24-S4","Developed, Medium Intensity",5,2014
"4313","C24-S4","Developed, Medium Intensity",5,2015
"4314","C24-S4","Developed, Medium Intensity",5,2016
"4315","C24-S4","Developed, Medium Intensity",5,2017
"4316","C24-S4","Developed, Medium Intensity",6,2018
"4317","C24-S4","Developed, Medium Intensity",6,2019
"4318","C24-S4","Developed, Medium Intensity",6,2020
"4319","C24-S4","Developed, Medium Intensity",6,2021
"4320","C24-S4","Developed, Medium Intensity",6,2022
"4321","C24-S5","Developed, Medium Intensity",2,2013
"4322","C24-S5","Developed, Medium Intensity",2,2014
"4323","C24-S5","Developed, Medium Intensity",2,2015
"4324","C24-S5","Developed, Medium Intensity",2,2016
"4325","C24-S5","Developed, Medium Intensity",2,2017
"4326","C24-S5","Developed, Medium Intensity",3,2018
"4327","C24-S5","Developed, Medium Intensity",3,2019
"4328","C24-S5","Developed, Medium Intensity",3,2020
"4329","C24-S5","Developed, Medium Intensity",3,2021
"4330","C24-S5","Developed, Medium Intensity",3,2022
"4331","C24-S6","Developed, Medium Intensity",3,2013
"4332","C24-S6","Developed, Medium Intensity",3,2014
"4333","C24-S6","Developed, Medium Intensity",3,2015
"4334","C24-S6","Developed, Medium Intensity",4,2016
"4335","C24-S6","Developed, Medium Intensity",4,2017
"4336","C24-S6","Developed, Medium Intensity",4,2018
"4337","C24-S6","Developed, Medium Intensity",5,2019
"4338","C24-S6","Developed, Medium Intensity",5,2020
"4339","C24-S6","Developed, Medium Intensity",5,2021
"4340","C24-S6","Developed, Medium Intensity",5,2022
"4341","C24-S7","Developed, Medium Intensity",3,2013
"4342","C24-S7","Developed, Medium Intensity",3,2014
"4343","C24-S7","Developed, Medium Intensity",3,2015
"4344","C24-S7","Developed, Medium Intensity",4,2016
"4345","C24-S7","Developed, Medium Intensity",4,2017
"4346","C24-S7","Developed, Medium Intensity",4,2018
"4347","C24-S7","Developed, Medium Intensity",4,2019
"4348","C24-S7","Developed, Medium Intensity",4,2020
"4349","C24-S7","Developed, Medium Intensity",4,2021
"4350","C24-S7","Developed, Medium Intensity",4,2022
"4351","C29-S2","Developed, Medium Intensity",2,2013
"4352","C29-S2","Developed, Medium Intensity",2,2014
"4353","C29-S2","Developed, Medium Intensity",2,2015
"4354","C29-S2","Developed, Medium Intensity",2,2016
"4355","C29-S2","Developed, Medium Intensity",2,2017
"4356","C29-S2","Developed, Medium Intensity",2,2018
"4357","C29-S2","Developed, Medium Intensity",2,2019
"4358","C29-S2","Developed, Medium Intensity",2,2020
"4359","C29-S2","Developed, Medium Intensity",2,2021
"4360","C29-S2","Developed, Medium Intensity",2,2022
"4361","C2-S1","Developed, Medium Intensity",7,2013
"4362","C2-S1","Developed, Medium Intensity",7,2014
"4363","C2-S1","Developed, Medium Intensity",7,2015
"4364","C2-S1","Developed, Medium Intensity",7,2016
"4365","C2-S1","Developed, Medium Intensity",7,2017
"4366","C2-S1","Developed, Medium Intensity",7,2018
"4367","C2-S1","Developed, Medium Intensity",7,2019
"4368","C2-S1","Developed, Medium Intensity",7,2020
"4369","C2-S1","Developed, Medium Intensity",7,2021
"4370","C2-S1","Developed, Medium Intensity",7,2022
"4371","C2-S2","Developed, Medium Intensity",1,2013
"4372","C2-S2","Developed, Medium Intensity",1,2014
"4373","C2-S2","Developed, Medium Intensity",1,2015
"4374","C2-S2","Developed, Medium Intensity",1,2016
